Month,Year,Store,Day,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,FormattedDate,FormattedHolidayFlag,HolidayType,Real_Weekly_Sales
8,2012,21,10,700272.01,0,89.57,3.494,221.5954138,6.565,10-Aug-12,Not Holiday,Non-Holiday,316013.7649
8,2012,14,10,1648570.03,0,78.65,3.722,191.1626135,8.684,10-Aug-12,Not Holiday,Non-Holiday,862391.4477
8,2012,28,10,1269113.41,0,95.91,3.811,130.7561613,10.926,10-Aug-12,Not Holiday,Non-Holiday,970595.4942
8,2012,36,10,298947.51,0,84.41,3.49,220.6404663,6.623,10-Aug-12,Not Holiday,Non-Holiday,135490.7896
8,2012,25,10,710496.97,0,71.93,3.722,214.7484595,7.28,10-Aug-12,Not Holiday,Non-Holiday,330850.7878
8,2012,5,10,306759.7,0,86.96,3.494,222.5472987,5.603,10-Aug-12,Not Holiday,Non-Holiday,137840.2262
8,2012,45,10,733037.32,0,78.65,3.722,191.1626135,8.684,10-Aug-12,Not Holiday,Non-Holiday,383462.7005
8,2012,33,10,297753.49,0,100.07,3.811,130.7561613,7.147,10-Aug-12,Not Holiday,Non-Holiday,227716.604
8,2012,35,10,888368.8,0,78.44,3.722,142.1705634,8.839,10-Aug-12,Not Holiday,Non-Holiday,624861.2784
8,2012,42,17,575997.78,0,88.83,4.002,130.7909677,7.17,17-Aug-12,Not Holiday,Non-Holiday,440395.6864
8,2012,28,17,1184198.41,0,94.87,4.002,130.7909677,10.926,17-Aug-12,Not Holiday,Non-Holiday,905412.989
8,2012,44,17,327389.51,0,79.4,3.545,130.7909677,5.407,17-Aug-12,Not Holiday,Non-Holiday,250315.0758
8,2012,27,17,1735339.59,0,76.51,3.963,142.2157385,8.239,17-Aug-12,Not Holiday,Non-Holiday,1220216.277
8,2012,25,17,728467.72,0,66.99,3.807,214.825578,7.28,17-Aug-12,Not Holiday,Non-Holiday,339097.2932
8,2012,24,17,1397970.54,0,72.87,3.963,138.1857097,8.953,17-Aug-12,Not Holiday,Non-Holiday,1011660.716
8,2012,6,17,1543049.52,0,87.53,3.571,223.6510224,5.668,17-Aug-12,Not Holiday,Non-Holiday,689936.2692
8,2012,12,17,1005003.12,0,94.87,4.002,130.7909677,10.926,17-Aug-12,Not Holiday,Non-Holiday,768404.0708
8,2012,45,17,722496.93,0,75.71,3.807,191.2284919,8.684,17-Aug-12,Not Holiday,Non-Holiday,377818.6623
8,2012,16,17,521896.6,0,62.07,3.545,198.1001057,6.061,17-Aug-12,Not Holiday,Non-Holiday,263450.9447
8,2012,3,17,394918.83,0,87.36,3.571,225.5558664,6.334,17-Aug-12,Not Holiday,Non-Holiday,175086.9247
8,2012,17,17,844928.17,0,70.98,3.545,130.7909677,5.936,17-Aug-12,Not Holiday,Non-Holiday,646014.159
8,2012,8,17,896613.19,0,81.21,3.571,225.6050797,5.401,17-Aug-12,Not Holiday,Non-Holiday,397425.976
8,2012,7,17,642450.4,0,59.66,3.545,198.1001057,7.872,17-Aug-12,Not Holiday,Non-Holiday,324305.935
8,2012,10,17,1827797.4,0,88.83,4.002,130.7909677,7.17,17-Aug-12,Not Holiday,Non-Holiday,1397495.127
8,2012,35,17,887979.47,0,76.51,3.807,142.2157385,8.839,17-Aug-12,Not Holiday,Non-Holiday,624389.0299
8,2012,41,17,1560590.05,0,65.77,3.545,198.1001057,6.432,17-Aug-12,Not Holiday,Non-Holiday,787778.5045
8,2012,14,17,1660433.3,0,75.71,3.807,191.2284919,8.684,17-Aug-12,Not Holiday,Non-Holiday,868298.0677
8,2012,39,17,1720221.91,0,84.72,3.571,220.7199609,6.623,17-Aug-12,Not Holiday,Non-Holiday,779368.5279
8,2012,4,17,2283540.3,0,81.41,3.552,130.7909677,4.077,17-Aug-12,Not Holiday,Non-Holiday,1745946.483
8,2012,36,17,314607.22,0,85.89,3.571,220.7199609,6.623,17-Aug-12,Not Holiday,Non-Holiday,142536.823
8,2012,33,17,270097.76,0,96.79,4.002,130.7909677,7.147,17-Aug-12,Not Holiday,Non-Holiday,206511.0189
8,2012,29,17,416881.66,0,74.92,3.84,138.1857097,9.419,17-Aug-12,Not Holiday,Non-Holiday,301682.1789
8,2012,5,17,314014.18,0,87.52,3.571,222.6276753,5.603,17-Aug-12,Not Holiday,Non-Holiday,141049.0316
8,2012,32,17,1261306.37,0,70.75,3.545,198.1001057,7.872,17-Aug-12,Not Holiday,Non-Holiday,636701.5129
8,2012,34,17,1013820.86,0,77.78,3.552,130.7909677,9.285,17-Aug-12,Not Holiday,Non-Holiday,775145.9278
8,2012,9,17,535153.47,0,86.37,3.571,225.7995323,5.277,17-Aug-12,Not Holiday,Non-Holiday,237003.7991
8,2012,15,17,579738.2,0,70.29,3.963,138.1857097,8.193,17-Aug-12,Not Holiday,Non-Holiday,419535.5665
8,2012,11,17,1421307.2,0,87.73,3.571,225.5558664,6.334,17-Aug-12,Not Holiday,Non-Holiday,630135.3286
8,2012,22,17,981273.26,0,74.92,3.84,142.2157385,7.753,17-Aug-12,Not Holiday,Non-Holiday,689989.2166
8,2012,19,17,1375101.26,0,69.83,3.963,138.1857097,8.193,17-Aug-12,Not Holiday,Non-Holiday,995111.0451
8,2012,23,17,1510131.45,0,69.97,3.84,138.1857097,4.156,17-Aug-12,Not Holiday,Non-Holiday,1092827.51
8,2012,31,17,1410181.7,0,85.55,3.571,221.6751459,6.565,17-Aug-12,Not Holiday,Non-Holiday,636147.8614
8,2012,20,17,2045061.22,0,69.57,3.807,214.825578,7.28,17-Aug-12,Not Holiday,Non-Holiday,951963.5599
8,2012,1,17,1597868.05,0,84.85,3.571,222.0384109,6.908,17-Aug-12,Not Holiday,Non-Holiday,719635.87
8,2012,43,17,640210.85,0,85.66,3.571,213.4226959,9.285,17-Aug-12,Not Holiday,Non-Holiday,299973.1811
8,2012,13,17,2095769.18,0,79.4,3.545,130.7909677,5.765,17-Aug-12,Not Holiday,Non-Holiday,1602380.667
8,2012,38,17,411866.46,0,94.87,4.002,130.7909677,10.926,17-Aug-12,Not Holiday,Non-Holiday,314904.3602
8,2012,21,17,751963.81,0,85.55,3.571,221.6751459,6.565,17-Aug-12,Not Holiday,Non-Holiday,339218.8181
8,2012,2,17,1928016.01,0,84.79,3.571,221.6751459,6.565,17-Aug-12,Not Holiday,Non-Holiday,869748.3889
8,2012,40,17,969387.48,0,69.41,3.84,138.1857097,4.156,17-Aug-12,Not Holiday,Non-Holiday,701510.657
8,2012,37,17,509633.71,0,85.89,3.571,220.7199609,6.623,17-Aug-12,Not Holiday,Non-Holiday,230896.0675
8,2012,26,17,1068292.56,0,65.54,3.84,138.1857097,7.405,17-Aug-12,Not Holiday,Non-Holiday,773084.686
8,2012,18,17,1048134.24,0,73.25,3.84,138.1857097,8.535,17-Aug-12,Not Holiday,Non-Holiday,758496.839
8,2012,30,17,423351.15,0,85.55,3.571,221.6751459,6.565,17-Aug-12,Not Holiday,Non-Holiday,190978.1759
8,2012,9,24,572887.78,0,77.9,3.62,225.9364729,5.277,24-Aug-12,Not Holiday,Non-Holiday,253561.4426
8,2012,21,24,802003.61,0,77.72,3.62,221.8083518,6.565,24-Aug-12,Not Holiday,Non-Holiday,361575.0279
8,2012,10,24,1764984.15,0,82.5,4.055,130.8381613,7.17,24-Aug-12,Not Holiday,Non-Holiday,1348982.692
8,2012,35,24,895274.72,0,72.93,3.834,142.3105933,8.839,24-Aug-12,Not Holiday,Non-Holiday,629099.141
8,2012,14,24,1621841.33,0,72.62,3.834,191.3448865,8.684,24-Aug-12,Not Holiday,Non-Holiday,847601.0829
8,2012,36,24,282545.55,0,81.26,3.574,220.8526787,6.623,24-Aug-12,Not Holiday,Non-Holiday,127933.9475
8,2012,25,24,756527.64,0,64.53,3.834,214.9567044,7.28,24-Aug-12,Not Holiday,Non-Holiday,351944.1937
8,2012,31,24,1379783.21,0,77.72,3.62,221.8083518,6.565,24-Aug-12,Not Holiday,Non-Holiday,622060.9814
8,2012,43,24,598234.64,0,81.65,3.62,213.5481636,9.285,24-Aug-12,Not Holiday,Non-Holiday,280140.3814
8,2012,20,24,2005341.43,0,68.27,3.834,214.9567044,7.28,24-Aug-12,Not Holiday,Non-Holiday,932904.8078
8,2012,13,24,2059458.25,0,77.37,3.582,130.8381613,5.765,24-Aug-12,Not Holiday,Non-Holiday,1574050.132
8,2012,24,24,1303726.54,0,68.13,3.997,138.2814516,8.953,24-Aug-12,Not Holiday,Non-Holiday,942806.5188
8,2012,3,24,412449.67,0,83.01,3.62,225.6925864,6.334,24-Aug-12,Not Holiday,Non-Holiday,182748.4352
8,2012,2,24,1876788.15,0,76.91,3.62,221.8083518,6.565,24-Aug-12,Not Holiday,Non-Holiday,846130.5153
8,2012,32,24,1272809.11,0,70.12,3.558,198.0984199,7.872,24-Aug-12,Not Holiday,Non-Holiday,642513.5095
8,2012,22,24,1060906.75,0,70.42,3.874,142.3105933,7.753,24-Aug-12,Not Holiday,Non-Holiday,745486.8435
8,2012,34,24,926250.21,0,72.44,3.61,130.8381613,9.285,24-Aug-12,Not Holiday,Non-Holiday,707935.8199
8,2012,40,24,945318.47,0,63.91,3.874,138.2814516,4.156,24-Aug-12,Not Holiday,Non-Holiday,683619.1398
8,2012,44,24,337985.74,0,77.37,3.582,130.8381613,5.407,24-Aug-12,Not Holiday,Non-Holiday,258323.5171
8,2012,1,24,1494122.38,0,77.66,3.62,222.1719457,6.908,24-Aug-12,Not Holiday,Non-Holiday,672507.222
8,2012,15,24,606210.77,0,66.98,3.997,138.2814516,8.193,24-Aug-12,Not Holiday,Non-Holiday,438389.0703
8,2012,18,24,1145840.91,0,68.52,3.874,138.2814516,8.535,24-Aug-12,Not Holiday,Non-Holiday,828629.5065
8,2012,30,24,425296.65,0,77.72,3.62,221.8083518,6.565,24-Aug-12,Not Holiday,Non-Holiday,191740.5934
8,2012,38,24,397428.22,0,85.32,4.055,130.8381613,10.926,24-Aug-12,Not Holiday,Non-Holiday,303755.5833
8,2012,11,24,1409515.73,0,83.17,3.62,225.6925864,6.334,24-Aug-12,Not Holiday,Non-Holiday,624529.0342
8,2012,4,24,2125241.68,0,75.76,3.61,130.8381613,4.077,24-Aug-12,Not Holiday,Non-Holiday,1624328.605
8,2012,16,24,551152.15,0,61.44,3.558,198.0984199,6.061,24-Aug-12,Not Holiday,Non-Holiday,278221.3762
8,2012,5,24,320831.36,0,79.45,3.62,222.7617437,5.603,24-Aug-12,Not Holiday,Non-Holiday,144024.4427
8,2012,33,24,247672.56,0,89.62,4.055,130.8381613,7.147,24-Aug-12,Not Holiday,Non-Holiday,189296.8821
8,2012,39,24,1724669.75,0,80.49,3.62,220.8526787,6.623,24-Aug-12,Not Holiday,Non-Holiday,780914.1189
8,2012,29,24,615026.15,0,70.42,3.874,138.2814516,9.419,24-Aug-12,Not Holiday,Non-Holiday,444764.025
8,2012,23,24,1702220.96,0,64.63,3.874,138.2814516,4.156,24-Aug-12,Not Holiday,Non-Holiday,1230982.854
8,2012,41,24,1464462.85,0,69.07,3.558,198.0984199,6.432,24-Aug-12,Not Holiday,Non-Holiday,739260.2378
8,2012,26,24,1022704.2,0,62.08,3.874,138.2814516,7.405,24-Aug-12,Not Holiday,Non-Holiday,739581.6201
8,2012,8,24,936373.65,0,73.77,3.62,225.7418442,5.401,24-Aug-12,Not Holiday,Non-Holiday,414798.4408
8,2012,19,24,1544653.37,0,66.66,3.997,138.2814516,8.193,24-Aug-12,Not Holiday,Non-Holiday,1117035.837
8,2012,12,24,1048101.39,0,85.32,4.055,130.8381613,10.926,24-Aug-12,Not Holiday,Non-Holiday,801067.0431
8,2012,28,24,1199309.59,0,85.32,4.055,130.8381613,10.926,24-Aug-12,Not Holiday,Non-Holiday,916635.9249
8,2012,7,24,609099.37,0,59.27,3.558,198.0984199,7.872,24-Aug-12,Not Holiday,Non-Holiday,307473.1087
8,2012,45,24,718232.26,0,72.62,3.834,191.3448865,8.684,24-Aug-12,Not Holiday,Non-Holiday,375360.0491
8,2012,42,24,535537.03,0,82.5,4.055,130.8381613,7.17,24-Aug-12,Not Holiday,Non-Holiday,409312.5619
8,2012,27,24,1780443.36,0,72.93,3.997,142.3105933,8.239,24-Aug-12,Not Holiday,Non-Holiday,1251096.857
8,2012,37,24,522665.04,0,81.26,3.62,220.8526787,6.623,24-Aug-12,Not Holiday,Non-Holiday,236657.7771
8,2012,6,24,1501095.49,0,79.03,3.62,223.7860175,5.668,24-Aug-12,Not Holiday,Non-Holiday,670772.6903
8,2012,17,24,924299.78,0,68.89,3.582,130.8381613,5.936,24-Aug-12,Not Holiday,Non-Holiday,706445.1004
8,2012,38,31,424904.95,0,89.78,4.093,130.8853548,10.926,31-Aug-12,Not Holiday,Non-Holiday,324639.0329
8,2012,10,31,1650285.54,0,86.97,3.886,130.8853548,7.17,31-Aug-12,Not Holiday,Non-Holiday,1260863.404
8,2012,42,31,504760.57,0,86.97,3.886,130.8853548,7.17,31-Aug-12,Not Holiday,Non-Holiday,385650.9162
8,2012,28,31,1227118.75,0,89.78,4.093,130.8853548,10.926,31-Aug-12,Not Holiday,Non-Holiday,937552.3731
8,2012,5,31,344642.01,0,84.25,3.638,222.8958121,5.603,31-Aug-12,Not Holiday,Non-Holiday,154620.2267
8,2012,14,31,1613342.19,0,75.09,3.867,191.461281,8.684,31-Aug-12,Not Holiday,Non-Holiday,842646.7125
8,2012,4,31,2081181.35,0,76.47,3.646,130.8853548,4.077,31-Aug-12,Not Holiday,Non-Holiday,1590079.618
8,2012,41,31,1360517.52,0,71.56,3.556,198.0967341,6.432,31-Aug-12,Not Holiday,Non-Holiday,686794.523
8,2012,9,31,576879.15,0,80.71,3.638,226.0734135,5.277,31-Aug-12,Not Holiday,Non-Holiday,255173.3709
8,2012,35,31,931278.97,0,75,3.867,142.4054482,8.839,31-Aug-12,Not Holiday,Non-Holiday,653963.0202
8,2012,33,31,237129.81,0,94.55,3.886,130.8853548,7.147,31-Aug-12,Not Holiday,Non-Holiday,181173.677
8,2012,36,31,282647.48,0,84.79,3.608,220.9853964,6.623,31-Aug-12,Not Holiday,Non-Holiday,127903.2391
8,2012,45,31,734297.87,0,75.09,3.867,191.461281,8.684,31-Aug-12,Not Holiday,Non-Holiday,383522.9066
8,2012,24,31,1344558.92,0,71.18,4.026,138.3771935,8.953,31-Aug-12,Not Holiday,Non-Holiday,971662.227
8,2012,29,31,545844.91,0,71.93,3.884,138.3771935,9.419,31-Aug-12,Not Holiday,Non-Holiday,394461.6134
8,2012,12,31,1061943.49,0,89.78,4.093,130.8853548,10.926,31-Aug-12,Not Holiday,Non-Holiday,811353.9453
8,2012,21,31,763867.59,0,83.58,3.638,221.9415576,6.565,31-Aug-12,Not Holiday,Non-Holiday,344175.1055
8,2012,20,31,2062481.56,0,72.66,3.867,215.0878309,7.28,31-Aug-12,Not Holiday,Non-Holiday,958902.0222
8,2012,23,31,1577468.78,0,68.34,3.884,138.3771935,4.156,31-Aug-12,Not Holiday,Non-Holiday,1139977.434
8,2012,39,31,1710923.94,0,83.72,3.638,220.9853964,6.623,31-Aug-12,Not Holiday,Non-Holiday,774224.889
8,2012,30,31,439132.5,0,83.58,3.638,221.9415576,6.565,31-Aug-12,Not Holiday,Non-Holiday,197859.5198
8,2012,11,31,1372872.35,0,86.49,3.638,225.8293063,6.334,31-Aug-12,Not Holiday,Non-Holiday,607924.7962
8,2012,6,31,1577439.81,0,83.58,3.638,223.9210125,5.668,31-Aug-12,Not Holiday,Non-Holiday,704462.6104
8,2012,26,31,1053495.51,0,63.69,3.884,138.3771935,7.405,31-Aug-12,Not Holiday,Non-Holiday,761321.6335
8,2012,37,31,538344.1,0,84.79,3.638,220.9853964,6.623,31-Aug-12,Not Holiday,Non-Holiday,243610.7131
8,2012,44,31,339490.69,0,79.18,3.624,130.8853548,5.407,31-Aug-12,Not Holiday,Non-Holiday,259380.1961
8,2012,40,31,987264.67,0,66.11,3.884,138.3771935,4.156,31-Aug-12,Not Holiday,Non-Holiday,713459.0932
8,2012,2,31,1947083.3,0,82.64,3.638,221.9415576,6.565,31-Aug-12,Not Holiday,Non-Holiday,877295.5011
8,2012,25,31,714828.73,0,68.55,3.867,215.0878309,7.28,31-Aug-12,Not Holiday,Non-Holiday,332342.7118
8,2012,32,31,1183979.27,0,76.12,3.556,198.0967341,7.872,31-Aug-12,Not Holiday,Non-Holiday,597677.3294
8,2012,1,31,1582083.4,0,80.49,3.638,222.3054805,6.908,31-Aug-12,Not Holiday,Non-Holiday,711670.8938
8,2012,3,31,408838.73,0,85.18,3.638,225.8293063,6.334,31-Aug-12,Not Holiday,Non-Holiday,181038.8283
8,2012,8,31,976137.73,0,75.33,3.638,225.8786088,5.401,31-Aug-12,Not Holiday,Non-Holiday,432151.4707
8,2012,22,31,1022270.86,0,71.93,3.884,142.4054482,7.753,31-Aug-12,Not Holiday,Non-Holiday,717859.3747
8,2012,13,31,2073855.42,0,79.18,3.624,130.8853548,5.765,31-Aug-12,Not Holiday,Non-Holiday,1584482.407
8,2012,19,31,1542719.87,0,71.85,4.026,138.3771935,8.193,31-Aug-12,Not Holiday,Non-Holiday,1114865.702
8,2012,16,31,551837.31,0,64.19,3.556,198.0967341,6.061,31-Aug-12,Not Holiday,Non-Holiday,278569.6152
8,2012,31,31,1373651.49,0,83.58,3.638,221.9415576,6.565,31-Aug-12,Not Holiday,Non-Holiday,618924.8669
8,2012,34,31,933487.71,0,75.89,3.646,130.8853548,9.285,31-Aug-12,Not Holiday,Non-Holiday,713210.2071
8,2012,18,31,1117097.23,0,70.09,3.884,138.3771935,8.535,31-Aug-12,Not Holiday,Non-Holiday,807284.2076
8,2012,17,31,865924.2,0,68.07,3.624,130.8853548,5.936,31-Aug-12,Not Holiday,Non-Holiday,661589.8328
8,2012,15,31,610185.32,0,71.42,4.026,138.3771935,8.193,31-Aug-12,Not Holiday,Non-Holiday,440958.0109
8,2012,7,31,586467.16,0,60.46,3.556,198.0967341,7.872,31-Aug-12,Not Holiday,Non-Holiday,296050.8979
8,2012,43,31,593141.29,0,81.12,3.638,213.6736313,9.285,31-Aug-12,Not Holiday,Non-Holiday,277592.1794
8,2012,27,31,1731935.43,0,75,4.026,142.4054482,8.239,31-Aug-12,Not Holiday,Non-Holiday,1216200.259
6,2012,18,1,1118313.7,0,71.42,3.798,138.1138065,8.304,1-Jun-12,Not Holiday,Non-Holiday,809704.4954
6,2012,2,1,1910092.37,0,78.38,3.501,221.3852748,6.891,1-Jun-12,Not Holiday,Non-Holiday,862791.0649
6,2012,16,1,532311.93,0,58.97,3.764,197.6218954,6.169,1-Jun-12,Not Holiday,Non-Holiday,269358.7818
6,2012,43,1,605078.62,0,80.89,3.501,213.1719747,9.575,1-Jun-12,Not Holiday,Non-Holiday,283845.2948
6,2012,45,1,837144.63,0,74.48,3.742,191.0091712,8.567,1-Jun-12,Not Holiday,Non-Holiday,438274.5733
6,2012,17,1,938914.28,0,54.13,3.788,130.9592258,6.235,1-Jun-12,Not Holiday,Non-Holiday,716951.6117
6,2012,34,1,977062.44,0,70.41,3.483,130.9592258,9.575,1-Jun-12,Not Holiday,Non-Holiday,746081.4112
6,2012,28,1,1245480.95,0,78.11,4.277,130.9592258,11.627,1-Jun-12,Not Holiday,Non-Holiday,951044.8328
6,2012,27,1,1900638.6,0,73.4,3.915,142.1095438,8.253,1-Jun-12,Not Holiday,Non-Holiday,1337446.134
6,2012,23,1,1476144.34,0,66.22,3.798,138.1138065,4.125,1-Jun-12,Not Holiday,Non-Holiday,1068788.398
6,2012,44,1,323410.94,0,61.11,3.788,130.9592258,5.621,1-Jun-12,Not Holiday,Non-Holiday,246955.4459
6,2012,12,1,981345.2,0,78.11,4.277,130.9592258,11.627,1-Jun-12,Not Holiday,Non-Holiday,749351.7116
6,2012,39,1,1640476.77,0,80.33,3.501,220.4322099,6.989,1-Jun-12,Not Holiday,Non-Holiday,744209.1928
6,2012,5,1,359867.8,0,79.72,3.501,222.3343277,5.801,1-Jun-12,Not Holiday,Non-Holiday,161858.8563
6,2012,24,1,1467722.19,0,71.79,3.915,138.1138065,8.983,1-Jun-12,Not Holiday,Non-Holiday,1062690.42
6,2012,10,1,1767471.48,0,80.06,4.277,130.9592258,7.382,1-Jun-12,Not Holiday,Non-Holiday,1349634.949
6,2012,40,1,1037464.27,0,64.75,3.798,138.1138065,4.125,1-Jun-12,Not Holiday,Non-Holiday,751166.2275
6,2012,35,1,932195.52,0,73.4,3.742,142.1095438,8.876,1-Jun-12,Not Holiday,Non-Holiday,655969.6802
6,2012,11,1,1361595.33,0,81.67,3.501,225.2518313,6.664,1-Jun-12,Not Holiday,Non-Holiday,604476.9191
6,2012,13,1,2035431.39,0,61.11,3.788,130.9592258,5.965,1-Jun-12,Not Holiday,Non-Holiday,1554248.185
6,2012,1,1,1624477.58,0,77.95,3.501,221.7472139,7.143,1-Jun-12,Not Holiday,Non-Holiday,732580.83
6,2012,29,1,576252.35,0,70.01,3.798,138.1138065,9.14,1-Jun-12,Not Holiday,Non-Holiday,417230.0834
6,2012,21,1,695439.83,0,79.24,3.501,221.3852748,6.891,1-Jun-12,Not Holiday,Non-Holiday,314131.0237
6,2012,6,1,1681121.38,0,80.39,3.501,223.3539397,5.964,1-Jun-12,Not Holiday,Non-Holiday,752671.4694
6,2012,22,1,1102857.37,0,70.01,3.798,142.1095438,7.671,1-Jun-12,Not Holiday,Non-Holiday,776061.4386
6,2012,32,1,1157557.79,0,62.84,3.764,197.6218954,8.09,1-Jun-12,Not Holiday,Non-Holiday,585743.6939
6,2012,33,1,261131.09,0,83.57,4.277,130.9592258,7.396,1-Jun-12,Not Holiday,Non-Holiday,199398.7735
6,2012,25,1,694765.95,0,69.54,3.742,214.5513278,7.139,1-Jun-12,Not Holiday,Non-Holiday,323822.7221
6,2012,36,1,306005.53,0,80.74,3.567,220.4322099,6.989,1-Jun-12,Not Holiday,Non-Holiday,138820.6969
6,2012,20,1,2143126.59,0,73.67,3.742,214.5513278,7.139,1-Jun-12,Not Holiday,Non-Holiday,998887.5911
6,2012,4,1,2179360.94,0,77.41,3.483,130.9592258,4.308,1-Jun-12,Not Holiday,Non-Holiday,1664152.278
6,2012,30,1,427021.18,0,79.24,3.501,221.3852748,6.891,1-Jun-12,Not Holiday,Non-Holiday,192885.9904
6,2012,41,1,1374891.36,0,57.29,3.764,197.6218954,6.547,1-Jun-12,Not Holiday,Non-Holiday,695718.1325
6,2012,3,1,432268.53,0,81.55,3.501,225.2518313,6.664,1-Jun-12,Not Holiday,Non-Holiday,191904.5574
6,2012,7,1,598495.02,0,55.06,3.764,197.6218954,8.09,1-Jun-12,Not Holiday,Non-Holiday,302848.5375
6,2012,37,1,531811.85,0,80.74,3.501,220.4322099,6.989,1-Jun-12,Not Holiday,Non-Holiday,241258.6846
6,2012,31,1,1404516.29,0,79.24,3.501,221.3852748,6.891,1-Jun-12,Not Holiday,Non-Holiday,634421.7298
6,2012,19,1,1450733.29,0,68.18,3.915,138.1138065,8.15,1-Jun-12,Not Holiday,Non-Holiday,1050389.767
6,2012,8,1,921161.2,0,78.31,3.501,225.300865,5.679,1-Jun-12,Not Holiday,Non-Holiday,408858.2616
6,2012,38,1,435579.7,0,78.11,4.277,130.9592258,11.627,1-Jun-12,Not Holiday,Non-Holiday,332607.1129
6,2012,26,1,1015853.03,0,58.51,3.798,138.1138065,7.489,1-Jun-12,Not Holiday,Non-Holiday,735518.8129
6,2012,14,1,2049485.49,0,74.48,3.742,191.0091712,8.567,1-Jun-12,Not Holiday,Non-Holiday,1072977.531
6,2012,9,1,583648.59,0,80.26,3.501,225.4946078,5.539,1-Jun-12,Not Holiday,Non-Holiday,258830.3976
6,2012,42,1,521953.78,0,80.06,4.277,130.9592258,7.382,1-Jun-12,Not Holiday,Non-Holiday,398562.0538
6,2012,15,1,663971.26,0,67.61,3.915,138.1138065,8.15,1-Jun-12,Not Holiday,Non-Holiday,480742.1335
6,2012,13,8,2182437.9,0,68.4,3.776,130.8896774,5.965,8-Jun-12,Not Holiday,Non-Holiday,1667387.332
6,2012,15,8,611390.67,0,59.35,3.871,138.1174194,8.15,8-Jun-12,Not Holiday,Non-Holiday,442660.0733
6,2012,23,8,1568048.54,0,56.82,3.746,138.1174194,4.125,8-Jun-12,Not Holiday,Non-Holiday,1135301.07
6,2012,21,8,707895.72,0,79.47,3.452,221.3877467,6.891,8-Jun-12,Not Holiday,Non-Holiday,319753.7942
6,2012,37,8,528940.78,0,81.5,3.452,220.4357073,6.989,8-Jun-12,Not Holiday,Non-Holiday,239952.4045
6,2012,41,8,1436383.84,0,65.11,3.741,197.6551863,6.547,8-Jun-12,Not Holiday,Non-Holiday,726711.9406
6,2012,10,8,1840491.41,0,86.87,4.103,130.8896774,7.382,8-Jun-12,Not Holiday,Non-Holiday,1406139.465
6,2012,24,8,1406313.13,0,59.93,3.871,138.1174194,8.983,8-Jun-12,Not Holiday,Non-Holiday,1018201.134
6,2012,11,8,1414343.53,0,82.1,3.452,225.2521458,6.664,8-Jun-12,Not Holiday,Non-Holiday,627893.4769
6,2012,29,8,554093.15,0,61.71,3.746,138.1174194,9.14,8-Jun-12,Not Holiday,Non-Holiday,401175.4291
6,2012,39,8,1623442.24,0,81.12,3.452,220.4357073,6.989,8-Jun-12,Not Holiday,Non-Holiday,736469.7217
6,2012,44,8,340238.38,0,68.4,3.776,130.8896774,5.621,8-Jun-12,Not Holiday,Non-Holiday,259942.867
6,2012,26,8,1106176.83,0,49.43,3.746,138.1174194,7.489,8-Jun-12,Not Holiday,Non-Holiday,800895.9585
6,2012,30,8,437222.94,0,79.47,3.452,221.3877467,6.891,8-Jun-12,Not Holiday,Non-Holiday,197491.9328
6,2012,12,8,1086231.47,0,84.83,4.103,130.8896774,11.627,8-Jun-12,Not Holiday,Non-Holiday,829883.2204
6,2012,35,8,873415.01,0,64.05,3.689,142.1158099,8.876,8-Jun-12,Not Holiday,Non-Holiday,614579.7646
6,2012,3,8,446336.8,0,81.65,3.452,225.2521458,6.664,8-Jun-12,Not Holiday,Non-Holiday,198149.8549
6,2012,5,8,341704.59,0,81.02,3.452,222.33627,5.801,8-Jun-12,Not Holiday,Non-Holiday,153688.1904
6,2012,22,8,1061134.37,0,61.71,3.746,142.1158099,7.671,8-Jun-12,Not Holiday,Non-Holiday,746668.7702
6,2012,8,8,928820,0,74.28,3.452,225.3011521,5.679,8-Jun-12,Not Holiday,Non-Holiday,412257.1018
6,2012,40,8,1079386.88,0,55.78,3.746,138.1174194,4.125,8-Jun-12,Not Holiday,Non-Holiday,781499.4551
6,2012,38,8,448110.25,0,84.83,4.103,130.8896774,11.627,8-Jun-12,Not Holiday,Non-Holiday,342357.2117
6,2012,6,8,1696619.52,0,80.5,3.452,223.3553131,5.964,8-Jun-12,Not Holiday,Non-Holiday,759605.6241
6,2012,33,8,286082.76,0,90.94,4.103,130.8896774,7.396,8-Jun-12,Not Holiday,Non-Holiday,218567.8548
6,2012,1,8,1697230.96,0,78.3,3.452,221.7494839,7.143,8-Jun-12,Not Holiday,Non-Holiday,765382.1466
6,2012,4,8,2245257.18,0,78.11,3.433,130.8896774,4.308,8-Jun-12,Not Holiday,Non-Holiday,1715381.4
6,2012,31,8,1443285.79,0,79.47,3.452,221.3877467,6.891,8-Jun-12,Not Holiday,Non-Holiday,651926.6814
6,2012,42,8,642671.48,0,86.87,4.103,130.8896774,7.382,8-Jun-12,Not Holiday,Non-Holiday,491002.4173
6,2012,7,8,642963.75,0,63.07,3.741,197.6551863,8.09,8-Jun-12,Not Holiday,Non-Holiday,325295.6636
6,2012,27,8,1764756.31,0,64.05,3.871,142.1158099,8.253,8-Jun-12,Not Holiday,Non-Holiday,1241773.39
